YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,SZA,T2M,T2MDEW,RH2M,PRECTOTCORR,PS,WS10M
2021,4,26,12,693.6,264.48,356.3,11.2,29.98,19.01,51.86,0.57,99.48,4.11
2021,4,26,13,594.78,160.25,317.93,24.41,29.8,19.02,52.44,0.68,99.43,4.32
2021,4,26,14,510.42,258.29,259.53,38.43,28.96,19.05,55.14,0.66,99.39,4.44
2021,4,26,15,337.5,254.93,161.05,52.57,28.05,19.04,58.05,0.53,99.39,4.47
2021,4,26,16,172.82,383.73,72.56,66.68,26.88,19,62.06,0.35,99.43,4.35
2021,4,26,17,55.8,112.98,39.86,80.46,25.51,19.05,67.48,0.22,99.5,3.94
2021,4,26,18,0,0,0,90,24.2,19.32,74.16,0.15,99.57,3.16
2021,4,26,19,0,0,0,90,23.41,19.59,79.03,0.11,99.65,2.66
2021,4,26,20,0,0,0,90,22.9,19.69,82.01,0.1,99.71,2.36
2021,4,26,21,0,0,0,90,22.4,19.72,84.76,0.09,99.77,2.18
2021,4,26,22,0,0,0,90,22.08,19.69,86.19,0.08,99.76,2.12
2021,4,26,23,0,0,0,90,21.77,19.62,87.49,0.07,99.72,2.11
2021,4,27,0,0,0,0,90,21.49,19.55,88.59,0.07,99.67,2.15
2021,4,27,1,0,0,0,90,21.26,19.49,89.49,0.07,99.61,2.15
2021,4,27,2,0,0,0,90,21.13,19.43,89.93,0.08,99.59,2.06
2021,4,27,3,0,0,0,90,21.01,19.41,90.48,0.07,99.6,2
2021,4,27,4,0,0,0,90,21.07,19.41,90.12,0.08,99.64,2.02
2021,4,27,5,6.03,8.39,8.49,88.59,21.24,19.43,89.28,0.06,99.68,1.99
2021,4,27,6,88.53,132.09,68.36,76.79,23.53,19.48,77.94,0.05,99.74,2.32
2021,4,27,7,231.35,253.38,141.76,62.76,25.52,18.85,66.53,0.03,99.8,2.61
2021,4,27,8,380.33,378.38,155.5,48.63,27.27,18.51,58.8,0.38,99.82,2.76
2021,4,27,9,542.2,456.3,218.28,34.49,28.79,18.3,53.09,0.2,99.8,3.03
2021,4,27,10,772.78,532.65,384.72,20.54,29.96,18.15,49.16,0.13,99.75,3.3
2021,4,27,11,792.78,422.92,395.15,8.1,30.7,18.04,46.8,0.09,99.69,3.6
2021,4,27,12,872.67,643.46,386.9,11.09,30.96,18,46.05,0.13,99.63,3.8
2021,4,27,13,769.72,633.15,235.94,24.37,30.77,18.09,46.8,0.16,99.56,3.9
2021,4,27,14,612.28,699.39,212.53,38.4,30.2,18.21,48.7,0.1,99.52,3.92
2021,4,27,15,450.02,591.64,232.98,52.54,29.27,18.39,51.95,0.12,99.5,3.82
2021,4,27,16,249.18,354,153.44,66.64,27.96,18.62,56.85,0.26,99.52,3.61
2021,4,27,17,73.97,84.13,64.55,80.39,26.29,18.86,63.65,0.18,99.58,3.25
2021,4,27,18,0,0,0,90,24.37,19.34,73.47,0.1,99.65,2.54
2021,4,27,19,0,0,0,90,23.52,19.57,78.41,0.07,99.72,2.34
2021,4,27,20,0,0,0,90,22.96,19.67,81.61,0.06,99.79,2.13
2021,4,27,21,0,0,0,90,22.48,19.7,84.24,0.12,99.85,1.99
2021,4,27,22,0,0,0,90,22.09,19.65,85.92,0.15,99.86,1.96
2021,4,27,23,0,0,0,90,21.76,19.53,87.04,0.17,99.83,1.97
2021,4,28,0,0,0,0,90,21.47,19.43,88.06,0.19,99.78,1.88
2021,4,28,1,0,0,0,90,21.28,19.38,88.86,0.2,99.73,1.84
2021,4,28,2,0,0,0,90,21.13,19.35,89.47,0.23,99.7,1.8
2021,4,28,3,0,0,0,90,21.13,19.34,89.41,0.23,99.71,1.82
2021,4,28,4,0,0,0,90,21.17,19.32,89.03,0.27,99.74,1.9
2021,4,28,5,7.3,6.13,8.76,88.52,21.29,19.33,88.47,0.32,99.78,1.82
2021,4,28,6,127.38,193.75,73.85,76.66,23.52,20.08,80.99,0.31,99.82,1.59
2021,4,28,7,327.35,501.78,119.29,62.65,25.46,18.8,66.57,0.1,99.86,1.63
2021,4,28,8,532.12,590.86,148.65,48.53,27.5,18.23,56.97,0,99.87,1.54
2021,4,28,9,762.7,577.32,237.31,34.39,29.44,17.68,49.19,0,99.84,1.54
2021,4,28,10,868.4,606.65,274.49,20.42,31.09,17.21,43.54,0,99.77,1.8
2021,4,28,11,968.6,699.98,224.81,7.9,32.2,17.1,40.58,0,99.69,2.33
2021,4,28,12,960.2,684.08,238.9,10.99,32.67,17.2,39.8,0,99.58,2.86
2021,4,28,13,808.6,628.71,176.85,24.32,32.57,17.43,40.59,0,99.48,3.28
2021,4,28,14,726.3,637.19,204.5,38.37,31.88,17.74,43.05,0,99.42,3.54
2021,4,28,15,504.3,569.85,145.09,52.51,30.74,18.09,46.91,0,99.39,3.66
2021,4,28,16,291.6,452.28,101.48,66.6,29.2,18.51,52.57,0,99.4,3.61
2021,4,28,17,93.4,182.14,53.72,80.32,27.3,18.96,60.38,0,99.45,3.36
2021,4,28,18,0,0,0,90,25.29,19.63,70.86,0,99.51,2.6
2021,4,28,19,0,0,0,90,24.28,20.12,77.54,0,99.58,2.23
2021,4,28,20,0,0,0,90,23.53,20.41,82.59,0,99.65,1.95
2021,4,28,21,0,0,0,90,23.08,20.47,85.19,0,99.7,1.88
2021,4,28,22,0,0,0,90,22.76,20.39,86.39,0,99.69,1.87
2021,4,28,23,0,0,0,90,22.49,20.24,87.07,0,99.63,1.83
2021,4,29,0,0,0,0,90,22.26,20.15,87.77,0.01,99.56,1.72
2021,4,29,1,0,0,0,90,21.99,20.07,88.76,0.01,99.5,1.68
2021,4,29,2,0,0,0,90,21.73,20,89.84,0.01,99.46,1.64
2021,4,29,3,0,0,0,90,21.6,19.95,90.23,0.01,99.44,1.86
2021,4,29,4,0,0,0,90,21.4,19.88,91.04,0,99.45,1.9
2021,4,29,5,9.48,32.31,11.87,88.46,21.3,19.87,91.44,0,99.48,1.81
2021,4,29,6,164.8,449.09,52.84,76.55,23.8,19.95,79.01,0,99.51,1.73
2021,4,29,7,398.75,552.18,96.46,62.54,26.3,19.46,66.03,0,99.55,1.75
2021,4,29,8,617.35,713.98,125.48,48.43,28.79,18.92,55.22,0,99.55,1.47
2021,4,29,9,798.05,764.86,137.97,34.29,31.38,18.36,46.01,0,99.53,0.99
2021,4,29,10,931.67,780.1,156.59,20.31,33.58,17.66,39.05,0,99.46,0.81
2021,4,29,11,1009.38,856.62,114.5,7.7,35.06,17.12,34.79,0,99.36,1.27
